"","X","business_id","name","address","city","state","postal_code","latitude","longitude","stars","review_count","is_open","attributes","categories","hours","index","v1","v2","v3","v4","v5","v6","v7","v8","postext","negtext","pa","oh","il"
"71",9127,"X0UQortyd6N6zFBVisY_gw","Feiler's","4506 Verona Rd","Madison","WI",53711,43.036741,-89.454733,3.5,9,0,"{'Alcohol': ""'full_bar'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False', 'HasTV': 'False', 'RestaurantsPriceRange2': '1', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'GoodForKids': 'True', 'RestaurantsReservations': 'True', 'NoiseLevel': ""u'average'"", 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'False', 'RestaurantsAttire': ""u'casual'"", 'BikeParking': 'True', 'RestaurantsGoodForGroups': 'True'}","American (New), Bars, Nightlife, Steakhouses, Seafood, Pubs, American (Traditional), Fish & Chips, Restaurants, Supper Clubs","{'Monday': '11:0-1:0', 'Tuesday': '11:0-1:0', 'Wednesday': '11:0-1:0', 'Thursday': '11:0-1:0', 'Friday': '11:0-1:0', 'Saturday': '11:0-1:0'}",16552,0.210985313291528,0.264436193399939,0.0749509799425503,0.116294180032649,0.140284492321684,0.0361041428227977,0.0269766944802193,0.129968003708633,6,3,0,0,0
"72",9197,"iEYCU5LV6FIr3kpvYltYrw","Cabin Club","30651 Detroit Rd","Westlake","OH",44145,41.4605556,-81.958732,4,146,1,"{'HasTV': 'True', 'RestaurantsReservations': 'True', 'RestaurantsPriceRange2': '3', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'HappyHour': 'True', 'RestaurantsAttire': ""'dressy'"", 'GoodForKids': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'full_bar'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': True, 'trendy': False, 'upscale': False, 'casual': False}"", 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}"", 'RestaurantsDelivery': 'False', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'False', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'NoiseLevel': ""u'loud'"", 'WiFi': ""u'no'"", 'Caters': 'False', 'GoodForDancing': 'False'}","Restaurants, Steakhouses, Food, Bars, Nightlife, American (New), Beer, Wine & Spirits, Seafood","{'Monday': '11:30-22:0', 'Tuesday': '11:30-22:0', 'Wednesday': '11:30-22:0', 'Thursday': '11:30-22:0', 'Friday': '11:30-23:0', 'Saturday': '16:0-23:0', 'Sunday': '16:0-21:0'}",21489,0.17847088931029,0.0181425645130433,0.265423222806083,0.329909632095416,0.0898513440375862,0.054013403483213,0.0389210025330137,0.0252679412213549,118,31,0,1,0
"73",9224,"cpRiIxqubDa4JV58ZR7-cg","Pittsburgh Steak Company","1924 E Carson St","Pittsburgh","PA",15203,40.428324,-79.978097,2.5,71,0,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'Caters': 'False', 'RestaurantsReservations': 'True', 'WiFi': ""u'no'"", 'NoiseLevel': ""u'average'"", 'HasTV': 'True', 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'Alcohol': ""u'full_bar'"", 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'True'}","Latin American, Steakhouses, Restaurants","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '15:0-21:0'}",18758,0.0820530073127562,0.0138483547892955,0.0544800299254418,0.169063052416951,0.217713585791394,0.25744965503383,0.0821220042812087,0.123270310449123,23,49,1,0,0
"74",9274,"NXTsT01IVpKYPpa_1L-Rlw","Applebee's Grill + Bar","660 South Whitney Way","Madison","WI",53711,43.052315,-89.474307,2,67,0,"{'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""u'full_bar'"", 'BusinessAcceptsCreditCards': 'True', 'Caters': 'False', 'RestaurantsTakeOut': 'True', 'DriveThru': 'False', 'NoiseLevel': ""u'average'"", 'HasTV': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'True', 'WiFi': ""'free'"", 'GoodForKids': 'True', 'RestaurantsDelivery': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'HappyHour': 'True', 'OutdoorSeating': 'False', 'RestaurantsReservations': 'True', 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'ByAppointmentOnly': 'False', 'CoatCheck': 'False'}","Burgers, Sports Bars, Nightlife, Bars, Steakhouses, American (New), Restaurants, American (Traditional)","{'Monday': '11:0-23:0', 'Tuesday': '11:0-0:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-1:0', 'Saturday': '11:0-1:0', 'Sunday': '11:0-23:0'}",10628,0.0486926887589381,0.00626355112348812,0.056003868660034,0.0508045973398927,0.267203375843303,0.0196027861998314,0.376205096836887,0.175224035237625,11,57,0,0,0
"75",9283,"mNsjRWm99TFmssgKJX_kyg","Great Scott Tavern","21801 Lakeshore Blvd","Euclid","OH",44123,41.608624,-81.528842,4,83,1,"{'ByAppointmentOnly': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': True}"", 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'True', 'RestaurantsTableService': 'True', 'BikeParking': 'True', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}"", 'GoodForKids': 'True', 'Alcohol': ""u'full_bar'"", 'Caters': 'False', 'WheelchairAccessible': 'True', 'Smoking': ""u'outdoor'"", 'RestaurantsReservations': 'True', 'CoatCheck': 'True', 'RestaurantsDelivery': 'False', 'Music': ""{'dj': False, 'background_music': True, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'OutdoorSeating': 'True', 'RestaurantsAttire': ""u'casual'"", 'HappyHour': 'True', 'RestaurantsTakeOut': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'NoiseLevel': ""'average'"", 'BusinessAcceptsBitcoin': 'False', 'RestaurantsPriceRange2': '2', 'GoodForDancing': 'False', 'RestaurantsGoodForGroups': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': None, 'upscale': None, 'classy': False, 'casual': True}"", 'WiFi': ""u'free'"", 'DogsAllowed': 'False'}","Steakhouses, Bars, Nightlife, American (Traditional), Restaurants, Comfort Food","{'Tuesday': '16:0-22:0', 'Wednesday': '16:0-22:0', 'Thursday': '16:0-22:0', 'Friday': '16:0-23:0', 'Saturday': '16:0-23:0'}",22710,0.247085673717885,0.0522729708325095,0.256404431585879,0.150119276804903,0.0991888262644293,0.0248042928303594,0.114710956806694,0.0554135711573413,60,25,0,1,0
"76",9411,"sGTMmemilgAl1tbP0aqc6w","Fitzgerald's","3112 Parmenter St","Middleton","WI",53562,43.1085931,-89.5111557,2.5,39,0,"{'GoodForKids': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'False', 'Caters': 'False', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'False', 'Alcohol': ""u'full_bar'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsAttire': ""'casual'"", 'RestaurantsTakeOut': 'True', 'HasTV': 'True', 'NoiseLevel': ""u'average'"", 'WiFi': ""u'free'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True', 'RestaurantsReservations': 'True'}","Restaurants, Steakhouses, Barbeque","{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '10:0-21:0'}",24697,0.114191459710319,0.0312317303492038,0.0725441211304855,0.0747156156392602,0.281160445503833,0.0716648777291496,0.15171941512303,0.202772334814719,12,29,0,0,0
"77",9508,"88_7allgDYlxedC9jP1j6w","Applebee's Grill + Bar","35055 Maple Grove Rd","Willoughby","OH",44094,41.606407,-81.437956,2,37,1,"{'HasTV': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'DriveThru': 'False', 'Alcohol': ""u'full_bar'"", 'GoodForKids': 'True', 'RestaurantsReservations': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'OutdoorSeating': 'False', 'RestaurantsTakeOut': 'True', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'NoiseLevel': ""u'average'"", 'RestaurantsAttire': ""'casual'"", 'BikeParking': 'True', 'WiFi': ""u'free'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'ByAppointmentOnly': 'False', 'HappyHour': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsTableService': 'True', 'CoatCheck': 'False'}","American (New), Nightlife, Sports Bars, Chicken Wings, Restaurants, Steakhouses, Bars, Burgers, American (Traditional)","{'Monday': '0:0-0:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-1:0', 'Saturday': '11:0-1:0', 'Sunday': '11:0-0:0'}",3237,0.0439146688729259,0.00329870911158828,0.0991318912438563,0.037865257087419,0.150362429231159,0.0734505115794733,0.351212978133609,0.240763554739969,7,31,0,1,0
"78",9567,"cAX-srNrvlifjfov_jpQ1w","Texas de Brazil","240 W Station Square Dr, Ste D1","Pittsburgh","PA",15219,40.4342885,-80.0052397,4,295,1,"{'RestaurantsAttire': ""'casual'"", 'OutdoorSeating': 'True', 'NoiseLevel': ""u'average'"", 'ByAppointmentOnly': 'False', 'WiFi': ""u'no'"", 'RestaurantsReservations': 'True', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '3', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'WheelchairAccessible': 'True', 'RestaurantsTableService': 'True', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Alcohol': ""u'full_bar'"", 'RestaurantsGoodForGroups': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'HasTV': 'True', 'Caters': 'True', 'RestaurantsDelivery': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'DogsAllowed': 'False', 'HappyHour': 'True'}","Venues & Event Spaces, Event Planning & Services, Restaurants, Brazilian, Steakhouses","{'Monday': '17:0-21:30', 'Tuesday': '17:0-21:30', 'Wednesday': '17:0-21:30', 'Thursday': '17:0-21:30', 'Friday': '17:0-22:0', 'Saturday': '16:0-22:0', 'Sunday': '16:0-21:0'}",18425,0.281180165455391,0.0122705865220074,0.169328211219019,0.21602898382345,0.122584221310002,0.0295195703664777,0.113608986383231,0.0521680166422765,206,96,1,0,0
"79",9633,"HsAVVdyrzSPORCrpHbMg9g","Nineteen10","215 S Depeyster St","Kent","OH",44240,41.1521348,-81.3561211,3.5,12,1,"{'Caters': 'False', 'NoiseLevel': ""u'quiet'"", 'Smoking': ""u'outdoor'"", 'GoodForDancing': 'False', 'RestaurantsDelivery': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsPriceRange2': '2', 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'True', 'Alcohol': ""u'full_bar'"", 'CoatCheck': 'False', 'BusinessAcceptsBitcoin': 'False', 'DogsAllowed': 'False', 'BikeParking': 'True', 'RestaurantsTakeOut': 'False', 'BusinessAcceptsCreditCards': 'True', 'HasTV': 'True', 'GoodForKids': 'True', 'WiFi': ""u'free'"", 'OutdoorSeating': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsAttire': ""u'casual'"", 'Music': ""{'dj': False, 'background_music': True, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'WheelchairAccessible': 'True', 'RestaurantsTableService': 'True', 'HappyHour': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}""}","Cocktail Bars, Steakhouses, Nightlife, Bars, Restaurants, American (New), Lounges","{'Monday': '16:0-22:0', 'Tuesday': '16:0-22:0', 'Wednesday': '16:0-22:0', 'Thursday': '16:0-22:0', 'Friday': '16:0-23:0', 'Saturday': '16:0-23:0', 'Sunday': '16:0-22:0'}",5960,0.154139789975071,0.0171483171416948,0.246245503752553,0.165799722464014,0.175274212109656,0.0440602848322778,0.124385937835694,0.0729462318890384,7,5,0,1,0
"80",9642,"RPe_cSOxq_qkG-LbxBlOyw","Hyde Park Prime Steakhouse","247 N Shore Dr","Pittsburgh","PA",15212,40.446175,-80.0082771,4,223,1,"{'RestaurantsPriceRange2': '3', 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'False', 'RestaurantsReservations': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""'dressy'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': True}"", 'OutdoorSeating': 'False', 'RestaurantsGoodForGroups': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': True, 'classy': True, 'casual': False}"", 'NoiseLevel': ""u'average'"", 'WiFi': ""u'no'"", 'GoodForKids': 'False', 'BikeParking': 'True', 'HasTV': 'True', 'Alcohol': ""u'full_bar'"", 'Caters': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'HappyHour': 'True', 'DogsAllowed': 'False'}","Restaurants, Steakhouses","{'Monday': '0:0-0:0', 'Tuesday': '16:0-0:0', 'Wednesday': '16:30-22:0', 'Thursday': '16:30-22:0', 'Friday': '16:30-23:0', 'Saturday': '16:30-23:0', 'Sunday': '16:0-21:0'}",14595,0.121241782509856,0.0289413156963221,0.208872212764168,0.333252381337346,0.0852836490692726,0.0827728475005842,0.0643284155392843,0.0753073955831666,162,72,1,0,0
"82",9981,"KBBXaD0FXDTpFuTuSJ6yHA","Applebee's Grill + Bar","3440 William Penn Hwy","Pittsburgh","PA",15235,40.429457,-79.811206,2.5,29,1,"{'NoiseLevel': ""u'average'"", 'BikeParking': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'OutdoorSeating': 'False', 'HasTV': 'True', 'WiFi': ""'free'"", 'RestaurantsTakeOut': 'True', 'Caters': 'False', 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsReservations': 'False', 'RestaurantsDelivery': 'False', 'HappyHour': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'RestaurantsTableService': 'True', 'CoatCheck': 'False', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}"", 'ByAppointmentOnly': 'False'}","Sports Bars, Chicken Wings, Bars, Sandwiches, Nightlife, Restaurants, Steakhouses, American (Traditional), Burgers","{'Monday': '0:0-0:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-1:0', 'Saturday': '11:0-1:0', 'Sunday': '11:0-0:0'}",8846,0.118710982359891,0.0133433277587651,0.0772029250740906,0.101087592393461,0.216533169355934,0.0612901124053144,0.215215814648472,0.196616076004073,9,20,1,0,0
"83",10040,"Vj1_2pERP4QRALtERvXFqw","Porter's Steakhouse","Hilton Cleveland, 3663 Park E Dr","Beachwood","OH",44122,41.460381,-81.492778,3.5,7,0,"{'RestaurantsDelivery': 'False', 'RestaurantsPriceRange2': '3', 'NoiseLevel': ""u'quiet'"", 'BusinessAcceptsCreditCards': 'True'}","Restaurants, Steakhouses, Seafood","",16314,0.0724480881808293,0,0.260573785076202,0.23840669817154,0.21909877772326,0.0533273993535127,0.0131548592450733,0.142990392249583,4,3,0,1,0
"84",10152,"LwyHsVK0koh-N-FwqY1N1w","Osso Farm Restaurant","9145 Old State Rd","Chardon","OH",44024,41.622191,-81.157344,3.5,13,1,"{'WheelchairAccessible': 'True', 'OutdoorSeating': 'True', 'BusinessParking': 'None', 'DogsAllowed': 'True', 'RestaurantsTakeOut': 'False', 'Caters': 'False', 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'WiFi': ""u'free'"", 'RestaurantsTableService': 'True', 'BikeParking': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsReservations': 'True', 'RestaurantsDelivery': 'False', 'Alcohol': ""u'full_bar'"", 'HasTV': 'True', 'HappyHour': 'True'}","American (New), Restaurants, Desserts, Food, Farmers Market, Steakhouses, Local Flavor","{'Monday': '0:0-0:0', 'Wednesday': '11:0-15:0', 'Thursday': '16:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-14:0'}",9777,0.215713503615554,0.00635703438894684,0.213027301945392,0.064902160050108,0.174836040961958,0.0659540468984713,0.06199449145849,0.19721542068108,7,7,0,1,0
"85",10279,"axGP6FXAZlBdmdN9juu1tQ","Miami Nights Grill, Bar, & Lounge","857 Columbia Rd","Westlake","OH",44145,41.474456,-81.900658,2.5,26,0,"{'RestaurantsPriceRange2': '2', 'Smoking': ""u'no'"", 'Music': '{}', 'AgesAllowed': ""u'allages'"", 'Alcohol': ""u'full_bar'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': True}"", 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'DogsAllowed': 'False', 'Caters': 'True', 'OutdoorSeating': 'True', 'RestaurantsReservations': 'True', 'HasTV': 'True', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}"", 'RestaurantsTakeOut': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': True, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': True, 'casual': False}"", 'WheelchairAccessible': 'True', 'HappyHour': 'True', 'NoiseLevel': ""u'average'"", 'GoodForDancing': 'True', 'BusinessAcceptsBitcoin': 'False', 'CoatCheck': 'False', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'False', 'RestaurantsAttire': ""u'dressy'"", 'WiFi': ""u'free'"", 'RestaurantsTableService': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'False', 'GoodForKids': 'False'}","Steakhouses, Seafood, Restaurants, Nightlife, Dance Clubs","{'Tuesday': '17:0-22:0', 'Friday': '17:0-3:0', 'Saturday': '17:0-3:0', 'Sunday': '13:0-20:0'}",18194,0.120973448669224,0,0.153684799588374,0.109957136357786,0.336082707056174,0.0563011987095349,0.161995326809573,0.0610053828093339,10,16,0,1,0
"86",10282,"6keyv1LcbzdD8MCrRaA0nQ","Outback Steakhouse","279 Junction Rd","Madison","WI",53717,43.0658872,-89.5239951,2.5,78,1,"{'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'True', 'NoiseLevel': ""'average'"", 'Alcohol': ""u'full_bar'"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsReservations': 'True', 'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '2', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForKids': 'True', 'Caters': 'True', 'HasTV': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTableService': 'True', 'BikeParking': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'True'}","Steakhouses, Restaurants","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:30', 'Saturday': '11:0-22:30', 'Sunday': '11:0-21:0'}",1960,0.0814790566957919,0.0106331101146055,0.0863036373071813,0.11426712271169,0.106670983552961,0.190146414181727,0.270219863043088,0.140279812392955,24,58,0,0,0
"87",10401,"qLy2F9EzCsFYIKd40OJvZA","Red The Steakhouse","600 Grant St, US Steel Tower","Pittsburgh","PA",15219,40.4414139,-79.9947082,3,58,0,"{'GoodForKids': 'False', 'RestaurantsPriceRange2': '4', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': True}"", 'Caters': 'True', 'BikeParking': 'False', 'RestaurantsReservations': 'True', 'HasTV': 'True', 'BusinessAcceptsBitcoin': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsTakeOut': 'True', 'HappyHour': 'True', 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""u'full_bar'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': True, 'classy': True, 'casual': False}"", 'RestaurantsTableService': 'True', 'WheelchairAccessible': 'True', 'BusinessAcceptsCreditCards': 'True', 'DogsAllowed': 'False', 'WiFi': ""u'free'"", 'OutdoorSeating': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsAttire': ""u'dressy'"", 'RestaurantsDelivery': 'False'}","Restaurants, American (New), Seafood, Steakhouses","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-0:0', 'Saturday': '16:0-0:0', 'Sunday': '17:0-21:0'}",24330,0.104962745671905,0.0281940081996913,0.154391524364794,0.179118388430277,0.143768602730119,0.127716771833494,0.133942650981333,0.127905307788388,28,32,1,0,0
"88",10458,"x_AmiOc8DPAyHe5VeoDYEw","Applebee's Grill + Bar","1601 South Braddock Ave, Edgewood Towne Centre","Pittsburgh","PA",15218,40.426319,-79.888904,2.5,34,1,"{'Alcohol': ""u'full_bar'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTableService': 'True', 'NoiseLevel': ""u'average'"", 'WheelchairAccessible': 'True', 'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '2', 'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'BestNights': ""{'monday': False, 'tuesday': True, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': True, 'saturday': False}"", 'GoodForDancing': 'False', 'RestaurantsAttire': ""'casual'"", 'HasTV': 'True', 'HappyHour': 'True', 'CoatCheck': 'False', 'ByAppointmentOnly': 'False', 'RestaurantsGoodForGroups': 'True', 'Smoking': ""u'yes'"", 'OutdoorSeating': 'False', 'BikeParking': 'False', 'DriveThru': 'False', 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': None, 'trendy': None, 'upscale': False, 'classy': False, 'casual': True}"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': None, 'live': False, 'video': False, 'karaoke': None}"", 'GoodForMeal': ""{'dessert': None, 'latenight': None, 'lunch': None, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'True'}","Steakhouses, Bars, American (Traditional), Nightlife, Sports Bars, Burgers, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-1:0', 'Saturday': '11:0-1:0', 'Sunday': '11:0-0:0'}",27318,0.106510972668737,0.0179185664215638,0.127479169770466,0.0422089381980565,0.16889253686483,0.0593197730172983,0.296588168463008,0.181081874596041,10,24,1,0,0
